Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
S ;PR;Santo Antônio da Platina;M;entre 21 a 30 anos;2014;7;30/07/2014;09/08/2014;19/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Salvador;F;entre 21 a 30 anos;2014;7;30/07/2014;31/07/2014;20/08/2014;1;LG Electronics;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Salvador;F;entre 21 a 30 anos;2014;7;31/07/2014;01/08/2014;01/08/2014;1;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Diadema;M;entre 21 a 30 anos;2014;7;24/07/2014;01/08/2014;01/08/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;Espírito Santo do Pinhal;M;entre 31 a 40 anos;2014;7;24/07/2014;01/08/2014;01/08/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;Petrópolis;F;entre 41 a 50 anos;2014;7;11/07/2014;21/07/2014;10/08/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;7;16/07/2014;25/07/2014;14/08/2014;9;Avianca - Oceanair;Transporte Aéreo;Transportes;Aéreo;Vício de Qualidade;Cancelamento de vôo;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;7;29/07/2014;08/08/2014;12/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;3
CO;DF;Brasília;M;entre 31 a 40 anos;2014;7;25/07/2014;04/08/2014;21/08/2014;10;Tam;Transporte Aéreo;Transportes;Aéreo;Vício de Qualidade;Cancelamento de vôo;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Campinas;M;entre 31 a 40 anos;2014;7;26/07/2014;04/08/2014;24/08/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 51 a 60 anos;2014;7;24/07/2014;01/08/2014;21/08/2014;8;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Cananéia;F;até 20 anos;2014;7;08/07/2014;17/07/2014;06/08/2014;9;Casasbahia.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Fogão, microondas, forno elétrico, depurador de ar e coifa;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Cachoeira;M;entre 21 a 30 anos;2014;7;31/07/2014;09/08/2014;09/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Cachoeira;M;entre 21 a 30 anos;2014;7;31/07/2014;04/08/2014;04/08/2014;4;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Ribeirão das Neves;M;entre 31 a 40 anos;2014;7;10/07/2014;19/07/2014;06/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Informação;Informações incompletas / inadequadas sobre o serviço, plano, promoção etc;Internet;N;S;Finalizada avaliada;Resolvida;3
SE;SP;Suzano;F;entre 21 a 30 anos;2014;7;30/07/2014;01/08/2014;09/08/2014;2;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;mais de 70 anos;2014;7;16/07/2014;25/07/2014;12/08/2014;9;Brastemp;Fabricantes - Linha Branca;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 31 a 40 anos;2014;7;10/07/2014;18/07/2014;07/08/2014;8;Extra ;Supermercados;Produtos de telefonia e informática;Microcomputador e laptops;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Londrina;M;entre 21 a 30 anos;2014;7;12/07/2014;18/07/2014;07/08/2014;6;Walmart.com;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Atendimento / SAC;Dificuldade de contato / demora no atendimento;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;7;31/07/2014;06/08/2014;07/08/2014;6;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Jandira;F;entre 41 a 50 anos;2014;7;31/07/2014;08/08/2014;28/08/2014;8;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Salvador;M;entre 31 a 40 anos;2014;7;31/07/2014;07/08/2014;07/08/2014;7;American Express - Amex;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de compra/saque não reconhecido / Contestação de cobrança;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Nova Iguaçu;M;entre 31 a 40 anos;2014;7;31/07/2014;08/08/2014;09/08/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Ituiutaba;F;entre 41 a 50 anos;2014;7;31/07/2014;04/08/2014;04/08/2014;4;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;5
SE;SP;Mococa;M;entre 31 a 40 anos;2014;7;08/07/2014;18/07/2014;03/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Dificuldade em obter protocolo, gravação ou histórico;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Campinas;M;entre 31 a 40 anos;2014;7;10/07/2014;17/07/2014;06/08/2014;7;Pontofrio.com;Comércio Eletrônico;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Contrato / Oferta;Alteração / rescisão de contrato sem solicitação / aviso prévio;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;MA;Buriti Bravo;M;entre 21 a 30 anos;2014;7;31/07/2014;08/08/2014;08/08/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Telefone;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;M;entre 41 a 50 anos;2014;7;31/07/2014;09/08/2014;29/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;F;mais de 70 anos;2014;7;31/07/2014;07/08/2014;27/08/2014;7;Submarino;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;N;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;F;mais de 70 anos;2014;7;31/07/2014;09/08/2014;29/08/2014;9;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Contagem;M;entre 31 a 40 anos;2014;7;15/07/2014;18/07/2014;04/08/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Pontalinda;M;entre 21 a 30 anos;2014;7;29/07/2014;08/08/2014;13/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Lavras;F;entre 31 a 40 anos;2014;7;31/07/2014;01/08/2014;01/08/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
S ;PR;Curitiba;F;entre 41 a 50 anos;2014;7;31/07/2014;05/08/2014;06/08/2014;5;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Contagem;M;entre 31 a 40 anos;2014;7;14/07/2014;18/07/2014;07/08/2014;4;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Pontalinda;F;entre 31 a 40 anos;2014;7;29/07/2014;08/08/2014;13/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Jales;F;entre 21 a 30 anos;2014;7;29/07/2014;08/08/2014;08/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Niterói;F;entre 41 a 50 anos;2014;7;31/07/2014;09/08/2014;14/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;ES;Vitória;M;entre 31 a 40 anos;2014;7;31/07/2014;08/08/2014;13/08/2014;8;Consul;Fabricantes - Linha Branca;Produtos Eletrodomésticos e Eletrônicos;Ar condicionado e aquecedor;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;MG;Contagem;M;entre 31 a 40 anos;2014;7;14/07/2014;24/07/2014;13/08/2014;10;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Contagem;M;entre 31 a 40 anos;2014;7;15/07/2014;22/07/2014;11/08/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;7;31/07/2014;01/08/2014;01/08/2014;1;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Toledo;F;entre 41 a 50 anos;2014;7;31/07/2014;04/08/2014;12/08/2014;4;Tam;Transporte Aéreo;Transportes;Aéreo;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;7;31/07/2014;06/08/2014;26/08/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;7;30/07/2014;07/08/2014;07/08/2014;8;Pontofrio.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Bernardo do Campo;M;entre 31 a 40 anos;2014;7;31/07/2014;05/08/2014;12/08/2014;5;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
CO;MT;Cuiabá;F;entre 51 a 60 anos;2014;7;10/07/2014;19/07/2014;08/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Negativação indevida;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;7;30/07/2014;31/07/2014;20/08/2014;1;Magazine Luiza;Varejo;Produtos de telefonia e informática;Tablet;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;N;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;M;entre 21 a 30 anos;2014;7;12/07/2014;22/07/2014;02/08/2014;10;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Telefone;S;S;Finalizada avaliada;Resolvida;3
CO;MS;Campo Grande;M;entre 61 a 70 anos;2014;7;17/07/2014;25/07/2014;05/08/2014;8;Banco BMG;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Dificuldade para obter boleto de quitação ou informações acerca de cálculos, pagamentos, saldo devedor;Loja física;S;S;Finalizada avaliada;Não Resolvida;3
S ;PR;Foz do Iguaçu;M;entre 31 a 40 anos;2014;7;24/07/2014;30/07/2014;18/08/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Informação;Informações incompletas / inadequadas sobre o serviço, plano, promoção etc;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
CO;MT;Barra do Bugres;M;entre 21 a 30 anos;2014;7;10/07/2014;19/07/2014;08/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Serviço indisponível para a região ou sem previsão;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;DF;Brasília;M;entre 31 a 40 anos;2014;7;17/07/2014;22/07/2014;11/08/2014;5;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
